states,visits
0.648053181614411 1,0
0.8830733725400272 1,0
0.6859930988255839 1,0
0.6441732194216021 1,0
0.6399531999995175 1,0
0.6553744040605537 1,0
0.671632733049265 1,0
0.6685938930818003 1,0
0.7980704966388679 1,0
0.6769857945362207 1,0
0.6511272495757648 1,0
0.8126599465508687 1,2
0.8515022470269131 1,0
0.8547701344684762 1,3
0.7489845502795255 1,0
0.7401516278482574 1,0
0.6833044091292848 1,0
0.3527980107295498 0.748214241575809,37
0.6990656602819122 1,0
0.7576987598041367 1,0
0.7337668345794335 1,0
0.732785771913698 1,0
0.7088207882821701 1,0
0.6684507925336539 1,0
0.7713506590485606 1,0
0.7610102384649147 1,0
0.7263758836401506 1,0
0.7509282188283071 1,0
0.754391207563413 1,0
0.7726152050491625 1,0
0.7458191131072571 1,0
0.8075629882457781 1,0
0.6737073197179267 1,0
0.743655576257126 1,0
0.7544713430653245 1,2
0.7640788961231821 1,0
0.6670375446900334 1,0
0.7731826720066763 1,6
0.8098200324023199 1,0
0.8846838380558116 1,0
0.8173376469352533 1,0
0.770118019951174 1,0
0.7840901612300618 1,0
0.6518052728105372 1,0
0.8026411184283038 1,0
0.7454215349912244 1,0
0.330684543492791 0.2727342618905295,562
0.7293697212186825 1,0
0.8787806211489427 1,0
0.7646681346757702 1,28
0.7371332159604046 1,0
0.7138413264902688 1,0
0.3296551220202571 0.39196264345041965,0
0.7682352792584916 1,0
0.8480601109881666 1,0
0.686516571395871 1,0
0.8225020168463828 1,0
0.6983401099348311 1,0
0.7248460082126341 1,0
0.8976797309050754 0.34400763108876553,0
0.7248551401648151 1,0
0.7827960312839728 1,0
0.6757074513374002 1,0
0.6461572080879604 1,0
0.7665600549657268 1,7
0.660987759646991 1,0
0.6692699139284114 1,0
0.6804359584779738 1,0
0.6845927813757849 1,0
0.800082426973868 1,1
0.8689925051036235 1,5
0.7526551971533718 1,0
0.8582575566891926 1,1
0.686856080388277 1,0
0.8065253150637461 1,0
0.7996835542375956 1,0
0.7555938947127498 1,0
0.8319999603512432 1,0
0.6629464807112156 1,0
0.6659110101559389 1,0
0.6574282946744406 1,0
0.8186842987182781 1,0
0.692513632701051 1,0
0.6910389173395304 1,0
0.7150763083166223 1,0
0.7823192739319257 1,0
0.6394112888204507 1,0
0.7299572200236705 1,0
0.6289699021819792 1,0
0.6740610181258166 0.9921260300582195,1385
0.6599407789391972 1,2
0.6732360834390693 1,0
0.6831705863339493 1,0
0.7934942236548053 0.7118127173240714,0
0.7316307332839691 1,0
0.6475991085063242 1,0
0.8039473337042584 0.31124583563508335,0
0.7280727221279921 1,0
0.6482077717543789 1,0
0.6845460005895848 1,0
0.8805295344398217 0.8017511038696893,0
0.7015160113199534 1,0
0.7905692228383359 1,0
0.7237492024688517 1,0
0.8401568184332359 0.4571464962836642,0
0.777681516168578 1,39
0.7488567554368396 0.27661247992368587,0
0.7336579708651979 1,0
0.8031252543625426 1,0
0.6854426057143029 1,0
0.6733957096465859 1,0
0.6540678651006614 1,0
0.815960089651974 1,0
0.7114020029093014 1,0
0.7396616412009632 1,0
0.7500523888143386 1,0
0.8965396512752949 1,0
0.8209968720366972 1,0
0.6687493560327101 1,0
0.7200042432480268 1,2
0.7898911417587942 1,0
0.5702874554058526 0.25051305105136773,0
0.7281610788789339 1,0
0.8461855874833206 1,0
0.6546750534984299 1,0
0.8833610968256776 1,106
0.8103229943273632 1,0
0.6996089385688761 1,0
0.8296752375224455 1,0
0.8004492769004826 1,0
0.9335780867455963 0.7027162649779292,0
0.7154346834956601 1,0
0.8298801732772785 1,0
0.7528797689242593 1,0
0.8065013013611524 1,0
0.8425840425329258 1,10
0.7990533455339713 1,0
0.7596140697144309 1,0
0.7943421565502391 1,0
0.6770682976662494 1,0
0.6757304742693384 1,0
0.7958467191069246 1,0
0.6873137295188805 1,0
0.8436135856088821 1,0
0.8261504842830588 1,0
0.7399384772447937 1,1
0.627389226574132 1,0
0.6648637378434066 1,0
0.7567969864601339 1,0
0.7857341267843899 1,0
0.6702876021248113 1,0
0.738854664105643 1,0
0.7370120829676896 1,0
0.76540681981324 1,0
0.8051470847098269 1,0
0.7188364725161888 1,0
0.8562704089682489 1,0
0.6627620386022627 1,0
0.7083749947886139 1,1
0.675172530891144 1,0
0.6325131187308258 1,0
0.7881774654682473 1,0
0.6412809883983881 1,0
0.680602969533565 1,0
0.6946014079263223 1,0
0.6553528604210995 1,0
0.8773596286609815 1,0
0.8470356286779805 0.41174592828651524,0
0.7059521809349211 1,0
0.8201046893804398 1,0
0.30028508582350855 0.24405391249726324,415
0.6857017954999182 1,0
0.34467833461049185 0.546670972844432,446
0.6936961919499091 1,0
0.7036152300610748 1,1
0.7143415063270715 1,0
0.6456567430985476 1,0
0.7716645321893982 1,0
0.779365371612071 1,0
0.8809840801360798 1,76
0.7014301291718987 1,0
0.6796073787366935 1,0
0.7032479513835324 1,0
0.8158417592648887 1,0
0.46540873400212013 0.25515039389521754,5
0.732560065125363 1,0
0.7675363962492566 1,21
0.6975564286220172 1,0
0.7258771157899833 1,0
0.7882609921504266 1,0
0.7072439259753115 1,0
0.7554165471519246 1,0
0.8535319637264465 1,2638
0.7234010300329003 1,0
0.7554440543212776 1,0
0.8048567252706297 1,0
0.6616119882179374 1,0
0.7177357803468811 1,0
0.8625306202831454 1,0
0.7930049699148038 1,0
0.8478355383227408 1,0
0.7441576263582765 1,0
0.6767099905630821 1,0
0.8553794933526939 1,0
0.7931647702670674 1,0
0.7344210310288973 1,0
0.8170210416198435 1,0
0.6484761673603502 1,0
0.6739958778213223 1,0
0.7912733548619575 1,27
0.7397986856568857 1,0
0.7778117628776179 1,0
0.6560686220061627 1,0
0.8934114310563078 1,0
0.6601483961290552 1,0
0.7362620486749911 1,0
0.8167472662745322 1,0
0.8583259890508155 1,0
0.7085119360558382 1,0
0.8210650884080224 1,0
0.7461235685592332 1,0
0.8722932179953393 1,0
0.7203134832697518 1,63
0.8502388148426443 1,0
0.6352579921007213 1,0
0.785573036070827 1,0
0.8214263034989128 1,0
0.7641053687287566 1,0
0.7519100931047004 1,1
0.8340273686731208 1,0
0.8546774954400926 1,0
0.6689961826165064 1,0
0.6647759090124676 0.9889914142176084,0
0.742127936588736 1,0
0.8401343923185561 1,0
0.8146346880415566 1,0
0.7237370794610528 1,0
0.6406485690707265 1,0
0.6820326614465833 1,0
0.8614319464031901 1,4
0.7350738209907507 1,0
0.712691055393331 1,0
0.6959288437402184 1,0
0.6189918925585317 1,0
0.7312949493696735 1,0
0.6530619082510787 1,0
0.8767215696408232 1,0
0.8552857910107723 1,0
0.8030973348383361 1,1
0.7126785858470437 1,0
0.7538591930799157 1,0
0.6842645810648603 1,0
0.7218276669007445 1,0
0.702844037012815 1,0
0.7676595647007408 1,0
0.7337586223059075 1,0
0.8444702061024336 0.6746664613687035,0
0.8600848257815366 0.2609126589685431,0
0.8197338610501553 1,0
0.8590183219076779 1,0
0.6768354020801514 1,0
0.7147187080728101 1,0
0.6389116725130335 1,0
0.726668131189629 1,0
0.7345673297713634 1,0
0.7364637839908548 1,0
0.731353922824418 1,0
0.7288491428737152 1,1
0.7010137903672017 1,19
0.7377889752275697 1,0
0.6396022029793196 1,0
0.90791117746242 0.3684739782854328,0
0.7812944033142127 1,0
0.7252547107311387 1,17
0.7573603482372686 1,0
0.8940588955867633 1,0
0.8629394048902032 1,0
0.650376413350277 1,0
0.5834980893129269 1,0
0.7414137602026537 1,0
0.6641139595691603 1,0
0.876456418222721 1,0
0.798832933143288 1,0
0.6815419674485859 1,0
0.6970346219537568 1,0
0.8043460210631891 1,0
0.6461773356266346 1,0
0.7979456162565869 1,0
0.7480759063451081 1,0
0.6632757575813968 1,0
0.6635827648666142 1,0
0.7341957802033131 1,0
0.5844104105509784 1,0
0.672003971767495 1,0
0.7582089327918495 1,2
0.6819419809179849 1,0
0.7741067127460588 1,0
0.8449676982305034 1,0
0.6836368545593645 1,0
0.826715252222695 1,0
0.7414315358440103 1,0
0.8318888959602402 1,0
0.8290807359055321 1,0
0.7623076148561266 1,0
0.826473206631476 1,0
0.7058957854198569 1,0
0.7047794432631403 1,0
0.8225305817768037 1,0
0.6564892374497191 1,1
0.7978307775576782 1,0
0.675654027934703 1,0
0.6472721286460447 1,0
0.7367636597700815 1,0
0.6815546033578921 0.300968431364922,0
0.6982629076714459 1,0
0.6855448439801886 1,0
0.6511044616030635 0.9942716931032203,0
0.8482621113666744 1,0
0.650019249665845 1,0
0.8021637290760997 1,0
0.649144979400765 1,0
0.6984048528085907 1,0
0.8045542425958565 1,0
0.8677017535596565 1,2
0.8471404514654554 1,0
0.6500981702140745 1,0
0.6704054088930168 1,0
0.6403779850401701 0.22841880853406443,0
0.7086687809911587 1,0
0.7571776892249841 1,0
0.7427626009918136 1,0
0.701504719052334 1,0
0.7024887453713655 1,0
0.6865000431657652 1,2674
0.8462570294942566 1,3
0.6897919831967999 1,0
0.7017536650720833 0.28494046591178046,0
0.698917211332503 1,0
0.7634135906085904 0.6252771929711691,0
0.6299563349744649 1,0
0.6922384422107142 1,0
0.6292536991864763 1,0
0.723166295536082 1,0
0.7105702875747396 1,0
0.7483217054945931 1,0
0.7463180894011694 1,0
0.6599256007354268 1,0
0.7069039768893242 1,0
0.8234608053355631 1,0
0.6414648638834971 1,0
0.7772504272637342 1,0
0.6894286444092421 1,0
0.7227628899456613 1,0
0.7161513783279466 1,0
0.7341867641744931 1,0
0.8851048098764207 1,0
0.7386132163215771 1,9
0.6892338835156839 1,0
0.6879892363618457 1,0
0.7610123669396949 1,2
0.8587979177773892 1,0
0.7800807625552938 1,0
0.32585774747921187 0.574065804832426,1
0.7316005480893644 1,0
0.793127494827424 1,0
0.7210100271168091 1,0
0.6867119529913905 1,0
0.7754280315351824 1,0
0.7249547438067578 1,0
0.7271771688896657 1,0
0.700010371032812 1,0
0.6735118942733319 1,0
0.6971456819210141 1,0
0.7804583746176412 1,0
0.7859243181131894 1,0
0.6888864475739143 1,0
0.7308269046613634 1,0
0.6542483138779079 1,0
0.7322102362582942 1,0
0.6967853270161914 1,0
0.7829136281302743 1,0
0.7029478152445514 1,0
0.6621594757526075 1,0
0.7676386241591416 1,0
0.8473806896869375 1,0
0.6569735066947715 1,0
0.7185627938443017 1,2
0.7584822006722979 1,0
0.333785601875799 0.6053327027037789,52
0.6575011424566222 1,0
0.6773992007449109 1,4
0.8858982735942121 1,0
0.6979573586549039 1,0
0.7410464924776944 1,0
0.743869748589008 1,0
0.8812063650791783 1,29
0.8779557556752144 1,0
0.715230760483537 1,0
0.6918251505373637 1,0
0.7413703802671141 1,0
0.6974400972633692 1,0
0.7520556730697411 1,3
0.4239060803460188 0.987928070497025,53
0.8369156206057783 1,0
0.6727979130785943 1,0
0.9026397461005491 1,0
0.8266371045320658 1,0
0.6665851573423245 1,0
0.7267773314093602 1,0
0.816239225742557 1,0
0.8831432702305637 1,13
0.7154060540430894 1,0
0.31544793428227647 0.35856743540953345,0
0.7284810608956855 1,0
0.8526989372420778 1,0
0.796746871604861 1,0
0.6443301021289576 1,0
0.7560310473417429 1,0
0.8482528678300887 1,0
0.7040880720899957 1,0
0.6658764343152802 1,0
0.35596080105836764 0.7648951069162375,0
0.6700238850596621 1,0
0.6702758041240666 1,0
0.6978101764136182 1,0
0.6650361393123841 1,0
0.6636475517783277 1,0
0.6567576164212818 1,0
0.6883100545707382 1,0
0.7089686561141527 1,20
0.768300271631873 1,0
0.7451262458091353 1,0
0.7917862511651067 1,0
0.7246061051898751 1,3
0.7320104187691397 1,2
0.7322759498435034 1,0
0.3093842392638781 0.514795476086258,7
0.7871251164403225 1,0
0.7936585713038519 1,0
0.7247677041521596 1,0
0.9138286701885392 0.38702328256019863,0
0.7878814786090894 1,0
0.7934498284738905 1,0
0.8465017644416835 1,0
0.6773659113418484 1,0
0.746582036952883 1,0
0.7053443051400603 1,0
0.6563790935888372 1,0
0.7705946936555476 1,1
0.6463795508323881 1,0
0.7659067111966672 1,0
0.7708569374865433 1,0
0.6694390677539663 1,0
0.6619726782272758 1,0
0.844769067978632 1,0
0.7165874159288105 1,0
0.8208421432715348 1,0
0.7013434535830945 1,1
0.7142413129442902 1,0
0.8125665382593213 1,0
0.6718980394414563 1,0
0.7398573238570044 1,0
0.8313196626555531 1,0
0.702295289414209 1,0
0.7842891840140885 1,0
0.766630329224355 1,0
0.7046792622268118 1,0
0.7678670136433078 1,0
0.7218988461066208 1,0
0.8805477492776406 1,0
0.7403326932710537 1,0
0.6639007534062579 1,0
0.6889886569667535 1,0
0.7115016514417039 1,0
0.7286397702602441 1,50
0.7653414757083847 1,0
0.7391207593974217 1,0
0.6488273820502197 1,0
0.6553608368913894 1,0
0.8656552197354284 1,0
0.7638702388406811 1,0
0.7100360132843608 1,1
0.6749562095537528 1,0
0.6237524188768344 1,0
0.727208924154665 1,0
0.7362028843219658 1,0
0.6794761173385513 1,0
0.6699422179999517 1,0
0.7583207745431096 1,0
0.659490346773419 1,0
0.6750622827448339 1,0
0.6552243356706594 1,0
0.8242084019474959 1,0
0.6752718465332038 1,0
0.6759287966803434 1,0
0.6348565088174564 1,0
0.700565202177883 1,0
0.8067826337684121 1,0
0.6772169830540055 1,0
0.7709741792501549 1,0
0.6848740256582733 1,0
0.8683890650718306 1,0
0.8602545628696863 1,0
0.651385829558094 1,0
0.7418082842562467 1,0
0.8405524736566973 0.9333840347700137,0
0.7024028961811013 1,0
0.639076615800472 1,0
0.7967336071494904 1,0
0.680223689005023 1,1
0.6336557367993206 1,0
0.7157057084371375 1,0
0.7677344453728513 1,0
0.8149086565484767 1,0
0.7984554326489687 1,0
0.7161669295919704 1,0
0.8025295708344112 1,0
0.7699848063582707 1,0
0.6933715555228441 1,0
0.7986237981893395 1,0
0.3096597285548781 0.45805493919730317,0
0.7308193924138336 1,0
0.8055368710833108 1,0
0.6979640668799215 1,0
0.7648660545979911 1,0
0.9564898203870318 0.8669208068913109,0
0.7537276055499079 0.757080856007666,0
0.6917401786469871 1,0
0.825599208052823 1,0
0.677593920470565 1,0
0.7253261908395453 1,0
0.7315824030794523 1,0
0.6250278035605825 1,0
0.755031433329707 1,2
0.8409350865844859 1,0
0.8451296819628318 1,0
0.8341471293146965 1,0
0.819493806397977 1,0
0.7047900679901559 1,0
0.7316485150279448 1,2
0.7600296817429115 1,0
0.369007962695787 1,0
0.7409074918289354 1,0
0.8737651732406886 1,0
0.861046413101133 1,0
0.68871224437003 1,0
0.6959281089461256 1,0
0.8753054403586591 1,0
0.6695900824157263 1,0
0.6663044306156554 1,18
0.6858423114854943 1,0
0.6844131515505288 1,0
0.7915396951665918 1,0
0.310283037619819 0.34203974693863887,0
0.7850019836549761 1,0
0.7503684198146446 1,0
0.6816318047599724 1,0
0.8411541491059069 1,0
0.7647003758269069 1,0
0.6819929858965122 1,2
0.895710003499377 1,0
0.652748457603483 1,0
0.7595655237132449 1,0
0.7163653897071552 1,0
0.7300979391586963 1,0
0.7709263226527848 1,0
0.7288233844823945 1,0
0.643422379946533 1,0
0.7350126604688242 1,0
0.7019620165497311 1,0
0.7716312795157831 1,0
0.6737644093767596 1,2
0.770300673755052 1,0
0.6870133160840225 1,0
0.7329355421984605 1,0
0.9143427588632387 0.578273626085621,0
0.7249080547703655 1,0
0.7305573681384677 1,0
0.752222072332772 1,0
0.7272461581414301 1,1
0.6650096827956985 1,0
0.707667052975864 1,0
0.7712994464895951 1,0
0.7202026483809645 1,0
0.3206115759854085 0.33396253294275313,0
0.844437865623076 1,0
0.8430254767138109 1,0
0.6813420459071594 1,0
0.7861718291727481 1,0
0.6738094229785209 1,0
0.6645850113380891 1,0
0.6671389641974621 1,0
0.808321498303089 1,0
0.8255287113604377 1,0
0.6692607194379622 1,0
0.7493095936163985 1,0
0.6626001576604914 1,0
0.6444663520766772 1,0
0.6617337836721342 1,0
0.7535494020879062 1,5
0.6627748840598657 1,0
0.6579446744695218 1,0
0.7260465092236423 1,0
0.6491980271514441 1,0
0.671270965095344 1,0
0.6891039407418009 1,0
0.7196004729968404 1,0
0.7379358803845947 1,0
0.7358332680169738 1,0
0.6545425042530458 1,0
0.6062308507107246 0.2679888499321562,0
0.6668318840391533 1,0
0.65903884072227 1,0
0.7191909105052632 1,0
0.6794808219951336 1,0
0.8642981156384193 1,0
0.8765626581244585 1,0
0.8400930207270143 1,0
0.7516228442671956 1,0
0.7254261914496579 1,0
0.8040906494912549 1,36
0.8926705504918728 0.9400623287547694,0
0.6373716903986609 1,0
0.6349030558810351 1,0
0.7215217236284361 1,0
0.6874167697920619 1,1
0.7056568083219155 1,1
0.8309128245510418 1,0
0.7036211236577471 1,0
0.6640884261800157 1,0
0.6224609596389343 0.2782336774747105,0
0.743160287307232 1,0
0.6821252723873136 1,0
0.6268876933068128 1,0
0.7490522858663208 1,0
0.8802044500353154 1,0
0.8165614877726064 1,0
0.6505983797716755 1,0
0.6257811144910479 1,0
0.6786016378317583 1,0
0.6939762350095957 1,0
0.7674400778686916 1,0
0.8469894461731584 1,0
0.7190077047374964 1,0
0.6868587102264838 1,0
0.7550797800680163 1,0
0.7687662715122839 1,0
0.7043958315159495 1,0
0.7116156063231247 1,0
0.6618573677482761 1,0
0.7987065873352032 1,0
0.7156805903371676 1,0
0.6855917020290252 1,0
0.6967488425244268 1,0
0.734522911911864 1,0
0.7312038383245878 1,2
0.8165881716247276 1,0
0.8525666093606838 1,0
0.7800983672015492 1,0
0.6653547944053513 1,0
0.6888620599280569 1,0
0.7040382246269842 1,0
0.6525668695781864 1,2
0.6495154218745038 1,0
0.799884724043028 1,0
0.7427779734154215 1,0
0.6971107365453402 1,0
0.8488755032208962 1,0
0.33692055988373154 0.6146241035290085,159
0.7748124980788705 1,0
0.7370702422975396 1,0
0.6660533531913935 1,0
0.3139138132718047 0.5482033353880339,0
0.5595430563438374 0.3047919475572979,0
0.8368610139159495 1,0
0.7000864150273449 1,0
0.7935362217495946 1,0
0.6718719338005754 1,0
0.6614866614470241 1,0
0.6788825996773086 1,0
0.746317372724138 1,0
0.7158082700993277 0.9861029622276438,0
0.8372666560665839 1,0
0.7569436152713279 1,2
0.3054819360373043 0.346613492259106,0
0.33874017176885396 0.5771167162772866,1574
0.6484006767421117 1,0
0.7481708667017769 1,0
0.7438986741518748 1,0
0.8149336156490353 1,0
0.6919900397352713 1,0
0.7909470319366738 1,0
0.7386952985119969 1,0
0.7522680605435413 1,0
0.7038269576066972 1,0
0.6328217183123637 1,0
0.700625064089117 1,0
0.8312377833848192 1,0
0.7089707406657489 1,0
0.8604993373475742 1,0
0.6941991527659779 1,0
0.8480155477137049 1,0
0.7416390117903442 1,0
0.7830073710191028 1,0
0.658633073029933 1,0
0.7440692578413292 1,4
0.7270903047701666 1,0
0.8488847978932373 1,0
0.7702128580441286 1,0
0.6611163951548757 1,0
0.7480931842206033 1,0
0.7897974073143198 1,0
0.6232813086857831 1,0
0.8694037509999263 1,12
0.7984263103706124 1,0
0.6406242382144077 1,0
0.619689312710623 1,0
0.7827353005768112 1,0
0.8344087654811758 1,0
0.8302509066303811 1,0
0.6238873820596699 1,0
0.6790656203661406 1,0
0.8779855684291981 1,0
0.6480300798599288 1,0
0.7231573726214748 1,0
0.8038663679153407 1,0
0.8335220175713901 1,0
0.7171127269489918 1,0
0.6310362475988572 1,0
0.37051340514709263 0.8501894292923875,0
0.7983595454630791 1,0
0.8900071618919767 1,0
0.7543920780607791 1,0
0.7385628336293025 1,0
0.8510832900656944 1,0
0.6411408693044093 1,0
0.714102523390226 1,0
0.7166557931328589 1,0
0.865080103657217 0.8500559394786323,0
0.7082453223221657 1,0
0.7120833649345355 1,0
0.6929618167616747 1,0
0.809052187341421 1,0
0.677195181577879 1,19
0.6879101403799502 1,0
0.6450105122460266 1,0
0.7873342025938829 1,0
0.647989910303273 1,0
0.6999110788122346 1,0
0.7476505429280823 1,0
0.7635854126617514 1,0
0.678259109837804 1,0
0.7522439209760424 1,0
0.7299090535144138 1,0
0.8656716020874452 1,0
0.8515035941149196 1,0
0.6335659168471378 1,0
0.6929666856476221 1,0
0.777532899826626 1,3
0.6520152526932957 1,0
0.6744143776516582 1,0
0.832315863273182 1,0
0.7115657540894174 1,0
0.7727480773045003 1,10
0.7332980312724282 1,0
0.7696784721961231 1,0
0.3624774021540106 0.7470345468900537,19
0.6980275476489028 1,0
0.6825621026369141 1,0
0.6788515459622719 1,0
0.7608947795237135 1,0
0.6938545723090117 1,0
0.7431445886053266 1,0
0.6580734996602795 1,0
0.6781168189525821 1,0
0.8234842438910457 1,0
0.8226299131035337 1,0
0.6787428748633305 1,0
0.8532870840418657 1,0
0.6700253050827736 1,0
0.7812302372936579 1,0
0.6854158397426516 1,0
0.7477202399049745 1,0
0.8440673094807563 0.8828348934697541,0
0.7421227299079828 1,0
0.6752167273928027 1,0
0.7256707260406663 0.2860196176016014,0
0.6446449142943712 1,0
0.9595509516187676 0.5965245566473493,0
0.7994050643795819 1,1
0.7729507035994662 1,0
0.8093860835682286 1,0
0.6212858159577339 1,0
0.6711366890316097 1,0
0.7122186126306356 1,0
0.63732745207838 1,0
0.8100122473165497 1,0
0.7797041558594192 1,0
0.7554205609723417 1,0
0.7241479702361544 1,0
0.8553079653062511 1,0
0.7800428163484012 1,0
0.7569975349709239 1,0
0.7922604759362016 1,0
0.7857931247194021 1,0
0.8777588531805324 1,0
0.8717219017432615 1,1
0.7347243257791854 1,0
0.8894816222484305 1,13
0.8673879898813618 1,1
0.8111967304523846 1,0
0.6734612636640834 1,0
0.6952180351425042 1,0
0.7102303083358655 1,0
0.7750929789386063 1,0
0.35359334484566496 0.8708190713656412,0
0.6657814279748648 1,0
0.7127032249404442 1,0
0.7892203523679315 1,0
0.6702920635633135 1,0
0.6538684567024905 1,0
0.7366404238861562 1,0
0.702335756933686 1,0
0.6682402477750813 1,0
0.7468637154991776 1,0
0.6849581715464825 1,0
0.6879033390355246 1,0
0.6499002231959372 1,0
0.3307985424634643 0.599034203235571,151
0.7398837132626069 1,0
0.8911140933597477 0.42315919818557446,0
0.7687507458089575 1,0
0.6581871185646605 1,0
0.8052187770872161 1,0
0.7038013652418473 1,0
0.6609131569048602 1,0
0.64648241088102 1,0
0.6877071282540782 1,0
0.688288419585126 1,0
0.7505911215299679 1,0
0.7164081919579975 1,0
0.7611057507548524 1,0
0.6560039223781781 0.9974095419049444,0
0.6433038076771466 1,0
0.6639232044891794 1,0
0.7248588496123751 1,0
0.8215103294503701 1,0
0.7794393288431953 1,0
0.679696123303486 1,14
0.7035640356279711 1,0
0.5579779665454958 1,31
0.29707338712549103 0.3440802543878395,0
0.7115760898514264 1,52
0.7129422795027264 1,0
0.8253134187194603 1,0
0.8073170795627371 1,0
0.8127401942143135 1,0
0.7541980880462875 1,0
0.7312135363825953 1,0
0.8792642477490522 1,0
0.8318372817714306 1,0
0.8160549592622677 1,0
0.6362799173750351 1,0
0.6778270960315048 1,0
0.7523916835796227 1,0
0.3208294612375338 0.42825670055058046,12
0.6638829965152602 1,0
0.7075688726406004 1,0
0.6836107338107232 1,0
0.7616955296790409 1,0
0.742355147890032 1,0
0.7799752470487508 0.26715362568543477,0
0.7313749534324872 1,0
0.8426162838473717 1,0
0.7292265085009038 1,0
0.7211673525769629 1,0
0.8383295098985648 1,0
0.7141061112860866 1,1
0.7878417406695583 1,0
0.8260492647949956 1,0
0.6616648816409519 1,2
0.7256514512177725 1,0
0.8260290354339819 1,0
0.68236489580472 1,0
0.7318883469004223 0.8354515182242488,0
0.8778713806479165 1,0
0.6805444563342142 1,0
0.7040814003176025 1,0
0.8383956354497681 1,0
0.7489458527451991 0.32283262145182823,0
0.34430805278339105 0.6994539066574493,72
0.6529037498207977 1,0
0.7806768080697106 1,0
0.7825050919559783 1,0
0.7085224056027086 1,0
0.8492326478795325 0.2776891079747001,0
0.6322909189815437 1,0
0.6699091451707215 1,0
0.6700511429558501 1,0
0.755966968537267 1,0
0.7987118311827043 1,0
0.6675727879844428 1,0
0.8444382719844965 1,0
0.6499821899252072 1,0
0.753963266671276 1,0
0.8197262516241308 1,0
0.8067272638999772 1,0
0.6601558072932115 1,0
0.8646934745284143 1,0
0.739101116988922 1,0
0.669234598113235 1,0
0.8988490226831019 1,0
0.7311203611252269 1,0
0.706630442370498 1,14
0.8149167981841506 1,0
0.764633710629739 1,0
0.807232689056157 1,0
0.7557208288387677 1,1
0.836167757481852 1,0
0.6309014474867163 1,0
0.6563019414649974 1,8
0.32759927990618926 0.3556364663084141,0
0.7838619806964294 1,0
0.3642223547890477 0.7039168031558444,21
0.6973680531079963 1,2
0.7209115689108073 1,0
0.6886175864747108 1,0
0.7276826630597214 1,0
0.8691608962226983 1,0
0.6703221842113453 1,1
0.7982677668234065 1,0
0.7141143122801401 1,0
0.8148766592905742 1,0
0.7125226342578226 1,0
0.6731753288284884 1,0
0.9379447126109284 0.9246994436905382,0
0.6855430382264669 1,0
0.7617211922438009 1,1
0.7625598590946563 1,0
0.6563362640263446 1,14
0.7368624500284041 1,0
0.7395192855794435 1,0
0.7417305720800051 1,0
0.6553097413644913 1,0
0.7980106345387035 1,0
0.738371683169891 1,0
0.7201289443956571 1,0
0.7399134653236504 1,1
0.7159168263833259 1,0
0.6429676294383347 1,0
0.6344575848441374 1,0
0.6899233616438272 1,0
0.6554936832939314 1,0
0.6629873146286914 1,0
0.676154278686949 1,0
0.6638094950119252 1,0
0.674591199064051 1,2
0.625248414395073 1,0
0.698013510347933 1,0
0.7005190522303005 1,0
0.3771204011051425 1,7
0.7905326343861346 1,0
0.7388430404290217 1,0
0.6536250887255974 1,0
0.745886831945301 0.8992851700856993,0
0.6768740136372563 1,0
0.697947304395889 1,0
0.31171756147492674 0.900908636515465,0
0.6526787684551573 1,0
0.7596688008236308 1,0
0.7492829889354435 1,0
0.7624524575474689 1,0
0.892385666304122 1,0
0.7387238306196754 1,0
0.6914249080445524 1,0
0.7370592146441275 1,1
0.6752264791549928 1,0
0.6679086552694637 1,0
0.8367757524082285 1,0
0.6486525188366994 1,0
0.6442665205069792 1,0
0.5073699918213469 0.314157956577089,0
0.64948446817918 1,0
0.7077702637549149 1,0
0.7125720700852385 1,8
0.8038183720329682 1,0
0.693714701509482 1,0
0.6875596215086558 1,0
0.6824679534619993 1,0
0.9126068399221676 0.6239431542346493,0
0.8018651399120257 1,0
0.8729271217157136 0.6908568686949471,0
0.8877394320896974 1,0
0.7310750707570886 1,0
0.8322667717260092 1,0
0.6928095655629973 1,0
0.30136033722608135 0.280720104669042,0
0.879398845305276 0.9809348878128722,0
0.8291578373648985 1,0
0.6958758862949528 1,0
0.42160616739133094 0.3122045471180371,1238
0.7266252476270333 1,0
0.70221947762224 1,1
0.6671974347659604 1,0
0.6784109129413756 1,0
0.7859906463720118 1,0
0.877342928025491 1,2
0.7364093457036489 1,0
0.7352552389068477 1,0
0.7573291513429219 1,0
0.7259240971318706 1,1
0.7794260951591491 1,0
0.707358272333859 1,0
0.7918290550532777 1,0
0.7032382814903088 1,0
0.8219226052120192 1,0
0.813622825247961 1,0
0.7088796411052505 1,0
0.8955624928175091 1,0
0.746556222127373 1,0
0.6383083247085417 1,0
0.7360093838990842 1,0
0.7532027320227883 1,0
0.8054053062678524 1,0
0.8381683782330877 1,0
0.8400179593492755 1,0
0.6820873122404344 1,0
0.865968758382214 1,0
0.7123136349435538 1,0
0.8200529648250875 1,0
0.7438185411563908 1,0
0.6396402246404963 1,0
0.6892018954355859 1,0
0.7182737140908841 1,0
0.6725666227684685 1,0
0.6811908162998541 1,0
0.7001363964838089 1,1
0.8241241121669292 0.3654343556758264,0
0.6941879817099991 1,0
0.8592921441565474 1,0
0.8470440037901618 1,0
0.8397531841562663 0.2542805435533995,0
0.7194033386917617 1,0
0.657355575418811 1,0
