states,visits
-0.2332697479948611 -0.02902066712095852 -0.021975808501219263 0.20478124440720047,3
-0.20517303359338604 -0.19758449514329537 -0.019289821368267252 0.1661916748413345,0
-0.29974906575040294 -0.19961537375499896 0.05093423458829715 0.14427995709461888,0
-0.24439564730408245 0.3444778734345826 -0.019060770447614932 -0.3340754795086048,0
-0.21167243243231226 0.1670421995504948 -0.030594766295303746 -0.1987028266578359,5
-0.31275547294542694 -0.010956867319207864 0.0537634100954304 0.0006011235936901338,2
-0.1827036982839406 0.16039409732384682 -0.02954893215215127 -0.04617428964188325,9
-0.3079968786592272 -0.20224384175160715 0.052739373594538126 0.2100259961711467,2
-0.22718819697446985 0.358457602851622 -0.020010268733893295 -0.3703509075298547,3
-0.14830680116065634 -0.21727349382945213 -0.041426687700967295 0.26301794500861164,0
-0.21454197798569466 -0.034651460395356326 -0.030255120082102176 -0.016888419636511665,0
-0.17847862335249268 0.17801391731866917 -0.0355696771656937 -0.16031677949705403,0
-0.1768546077050109 -0.04235606783195969 -0.04134271075412138 0.1939998495429877,0
-0.2181478671224848 0.025498083863434134 -0.0161601508672073 -0.15449127987386208,0
-0.19751315355192633 -0.032936342068015184 -0.03819315335748506 0.17109571862645723,0
-0.28984171735751596 -0.014330037131164403 0.01242737645697627 -0.09036711397186381,0
-0.16298674669411106 -0.016296112421879977 -0.04278475055362017 0.1047441317027954,0
-0.41798412798215234 0.1576710189808835 0.013596145508512713 -0.3293654956763609,108
-0.18884488306287997 -0.011059210265394498 -0.032144688923135226 0.06436890885765567,0
-0.294979093818028 0.3546495985481297 0.014243288419144464 -0.3680955790975339,7
-0.21488250653584848 -0.019377578553003344 -0.024663093034653798 -0.025606402892805136,0
-0.27970968213907194 0.17070799581644672 0.026434756835083735 -0.0960220332188525,18
-0.2897209212071974 -0.21275336109183746 0.009430957783695418 0.19689510611612215,0
-0.27548111893568483 -0.17213289071579815 0.02099490507695947 0.27981017835155236,0
-0.2090728226070946 0.019292787857360688 -0.021441551697504856 0.08151888378477279,0
-0.3058687141751263 -0.16194433811824296 0.027460064365657448 0.13807116711301276,0
-0.17069552312834968 -0.22431419058178062 -0.03899553671764653 0.3028651514323777,0
-0.30786509241338894 -0.015597783082134109 0.023801246463835912 -0.05213292824731908,0
-0.2940930401866532 -0.1676761050860122 0.027539449027651833 0.20878775979234165,0
-0.21513856367605658 -0.011161821607067357 -0.024706046499958823 -0.18096343510589874,0
-0.254461500023887 -0.006571710904063055 0.004530623945298814 -0.11263315582088834,0
-0.2433702086891008 -0.2177268508287441 -0.01848396970395135 0.26194123656253415,0
-0.23789746236238027 -0.20031174080162945 0.011712969158618827 0.20419229179208082,0
-0.29294389402544285 -0.01907471146894099 0.028134899883983162 -0.027387843397433165,0
-0.16212463271664138 -0.02884690784654742 -0.042527059181952716 0.13866894730732532,1
-0.33782183941494803 0.3539645874621705 0.04988954936621113 -0.4509462183510572,12
-0.20343139705315946 0.18615809973719805 -0.023860766706241484 -0.25522230389739947,0
-0.2522290178632597 -0.21917005621295632 0.0004684396985594162 0.09912091665008743,0
-0.24095280649127188 0.5610971401237521 -0.0019900489500668276 -0.6149186762773036,11
-0.22492296624409272 0.0001259597612368879 -0.01678538834671788 -0.17643324562400825,0
-0.2760829803036549 -0.19750509305937802 0.030116816791873148 0.09851762123075969,0
-0.21842243871696648 -0.16186734698029842 -0.00832458654745902 0.16651900916837498,0
-0.21206048558721097 -0.17040125783449453 -0.01827763800115002 0.21012681898524194,0
-0.302140210421212 0.1622890953271781 0.045261815332487396 -0.07166112536593588,38
-0.15151058594178735 -0.007643468974201095 -0.02562422630288485 -0.035299588613207256,0
-0.15584906168727647 -0.2019772289398167 -0.022380314989056276 0.23459128354436948,0
-0.2979429767572436 -0.011273149548125 0.04748052426198721 -0.05170780505160788,0
-0.313186919262165 -0.035019667165183815 -0.022898855800097796 0.014236294899331814,0
-0.3025377944827174 0.16284996251433903 0.04562624972044511 -0.08526887268732086,0
-0.20478839074572497 0.3661045627082585 -0.022489180242380086 -0.3036229760095627,10
-0.17569133665622544 -0.16887361382369384 -0.041590567386635885 0.32877617977346296,2
-0.2740874747019917 -0.017414687093825904 0.02497847093392881 -0.017247297285767793,0
-0.2602141171947513 -0.03902727002062889 -0.03000935288879731 0.09478094838088075,0
-0.30271290321590105 0.4084391119391527 0.05009894412781242 -0.4733326630250316,1
-0.1707193346274129 -0.20395593250604002 -0.02978520629031263 0.22903911297057666,0
-0.26409548325570104 -0.21618352562777227 -0.019814674852799054 0.11129180186552001,1
-0.23955089966534715 -0.2195872054468843 -0.009506372531723466 0.10472569645903113,0
-0.18762116009156388 0.032566557128247714 -0.01920208707942822 -0.0889382431979508,0
-0.2791072756674729 -0.03087635248187562 -0.027934058576366758 0.2149143356788643,6
-0.27593611531123846 0.17201199688686086 0.04185667015917482 -0.09320415200796306,13
-0.18551013263791255 -0.21661213543200614 -0.03707149346067616 0.2649185358286005,0
-0.31367689141682525 -0.011960811727714904 0.038729955898680356 0.08060655938352002,1
-0.21445574584743796 -0.023319907374635546 -0.02669196859749845 0.04675264136492624,2
-0.30245001423514806 0.35674667267886007 0.0379946734591318 -0.3704925531244979,2
-0.22534086433031486 0.3739231622456859 0.002577366154584621 -0.43757005173903635,2
-0.21428776602423383 -0.016170262343519204 -0.009054558192446159 0.14650613072562002,0
-0.14672592320501296 -0.015485135761361818 -0.03182758798216062 0.03804052637537231,0
-0.20271387108708544 0.17547861534123166 -0.010204063041846343 -0.02240931342629532,1
-0.18570337805051434 -0.008321991945761026 -0.015703376839392304 -0.08848256377578123,0
0.04090938323363971 0.21741551702145975 -0.03707161570604081 -0.3097918534482164,0
-0.33295766911775615 0.34536711080069254 0.023192729334055442 -0.38280528883750886,0
-0.235565689247956 -0.2076214506100928 -0.002427356778261106 0.08826797556926802,0
-0.282384572323113 -0.4090020311525565 0.0353901027227989 0.46253035944918014,3
-0.27232183199509513 -0.02490264523152333 0.01721073318225271 -0.07308015127760265,0
-0.2884701146318766 -0.2032964264924296 0.02895323488037792 0.2714213669513989,0
-0.4076680530866543 -0.03775250562977034 -0.014096216382628646 -0.03286302776360733,53
-0.32945156777400325 -0.23037264281122663 -0.023118089803340996 0.3146957675235275,9
-0.30126558456723446 -0.21150002650743174 0.047259173273129056 0.17434680741710784,0
-0.1768288556585579 -0.009551946481161505 -0.037214244605685655 -0.04921621831010736,0
-0.32306816821170237 -0.019917346027405303 0.05825546187655682 -0.0983989476353126,0
-0.2582646167898427 0.1825059622838676 0.012710171831652841 -0.20818313238585284,0
-0.2294542701550532 0.21342457940202617 -0.012276125805485339 -0.09769702147462606,1
-0.2700716072745519 0.15323904869236346 -0.024670396589200647 -0.13948207259274115,0
-0.16314814650394738 -0.01207209782235516 -0.02369672544792297 -0.07763145770677032,0
-0.30840621298283616 -0.20043986398248684 0.04562557395627243 0.15674422520911607,0
-0.1886728423793699 -0.0045347518146508226 -0.002771967932562645 -0.11355761731381175,0
-0.31185087651396887 -0.1981451287523786 0.042557894063600665 0.10151236213422271,9
-0.37585988656927605 -0.21721258535556667 0.03615187954906725 0.29528113776710085,15
-0.3129949205848752 -0.03261479409782711 0.043329540957298705 0.18821204381674878,2
-0.6111573898357922 -0.40682831303069633 0.002805275298387703 0.08064863512525855,63
-0.2095223981516698 -0.022901037965467386 -0.007283505531681051 -0.09403988680965719,0
-0.31200063739908385 -0.16905413629529967 0.042724017434481135 0.17944492679619106,0
-0.27149941934049904 0.3539172576631001 0.014047376068682789 -0.320508595160217,0
-0.17598359678183373 0.35723620487409924 -0.033081275479148665 -0.330346802127719,4
-0.22681551009325338 -0.00149273311936568 -0.01168746047016456 -0.1495384173586355,0
-0.23591082376839143 -0.21080032860937398 0.003639405153590782 0.19246404989770638,0
-0.3201279725894521 -0.20520413440373628 0.05339088990664242 0.22155863826369043,4
-0.33349240107407674 0.18214600412842286 0.04752319539933937 -0.2567982367789901,0
-0.27059965230011285 -0.3582194516121713 0.017309602563549523 0.3983499520921341,0
-0.25068887118970623 -0.21522009364578054 -0.0073031814556791955 0.20807422604552916,0
-0.2565369499320005 -0.16904531178503257 0.004743512073099324 0.19591637579231713,0
-0.2685740984891055 0.03474466912978216 0.03255428454202167 -0.12793335673736883,0
-0.19748629723077019 -0.0227425064201221 -0.037304590418581904 0.21605793784625543,2
-0.2817747655731195 0.028078520507172078 0.061501199262426975 -0.14453415088618327,0
-0.21981547526021983 0.029560602661807434 -0.011080422833171736 -0.14964968391964528,0
-0.19744196599606192 -0.006948292111178644 -0.017560818004882198 -0.17773927909071563,0
-0.16032236473254433 -0.030330861752693644 -0.03520135894976361 0.18600253578417142,0
-0.2737737524169799 -0.016666876753606674 -0.0023079182166817745 -0.12211679715741375,0
-0.29235880443281237 -0.211194874093278 -0.0014472419135177204 0.16485430426718622,0
-0.25601895272950126 -0.21137085549245938 0.002781697497200971 0.1547758885104713,47
-0.3252159481543191 0.1559976561935129 0.022906294842711644 -0.032471733472567044,0
-0.3186816026678202 -0.2260540521708872 0.0029593304724641013 0.24189541717857715,0
-0.23215159547735054 0.35281880283303285 -0.03251963341465847 -0.3301283585629992,0
-0.2785158247449767 0.5481864982959606 -0.005994778436745325 -0.5946132849352044,6
-0.19978850772049406 -0.20479319738267865 -0.029349689269049784 0.2691457015455478,0
-0.19753375817313573 -0.012256107702062008 -0.027567656014801337 0.054819138546700785,0
-0.265107851659763 -0.024484406988628055 0.018186414715659505 0.12208868194775024,0
-0.22914023724808966 -0.21070588781779995 -0.022106500148682835 0.1474701931915524,0
-0.2475825566963742 -0.008569722739838831 -0.020111968788660315 -0.027838123505925516,0
-0.31073353050769703 -0.22119646575552476 0.036882017131472336 0.347286955072377,1
-0.34370968820745945 -0.41257602446364405 0.04287572853642745 0.43853774352445024,0
-0.3063438401601327 -0.022989332014678426 0.02190422864022113 -0.04012217690201475,0
-0.24307056508037336 -0.019796392151197162 -0.006871111023480593 -0.09462092939377559,0
-0.3521663042138544 -0.21501359166741973 0.015821323956528938 0.21806412719463186,1
-0.3218415858382356 -0.020307936812190147 0.03278879982428348 -0.020453308761027578,0
-0.2432928690166937 -0.1676364988209831 -0.006417369113239798 0.14837167220574815,0
-0.23777213646155518 -0.1966866764550766 -0.0009808933615168425 0.0871997130347753,0
-0.18390687980506312 0.17776120391776332 -0.038473564643054146 -0.14101033725719586,0
-0.2067028447845522 0.17137922289205318 -0.02491106494372073 -0.029537428290775214,33
-0.16187219468977676 -0.011429099679262172 -0.038265182563999814 -0.009052331443266282,0
-0.19066463557867797 -0.02075339256967007 -0.03767647598158309 0.20617194120537374,4
-0.21274086656969848 0.35295617383783806 -0.01657248551582638 -0.28042590403103795,71
-0.1931211112674855 -0.013808618016731777 -0.026438609195449755 -0.10121349766916898,0
-0.23419816178719727 -0.016338524553087264 -0.00856773251924698 -0.12024871293314549,0
-0.2803450534416022 -0.2054418766220998 0.038732328388995235 0.19206017009221227,2
-0.27389581209901664 0.3552439477342887 0.0313335614973471 -0.2921395613068537,0
-0.22445770669954646 -0.16528944540710233 -0.004562583431246395 0.16836061624014764,0
-0.2900849836875721 0.1825384250936198 0.03170689667265311 -0.22523905614503448,0
-0.3287361771257452 0.16023745715105359 0.05475867696954708 -0.2838449325882599,0
-0.18202770756552925 -0.01710774832775297 -0.03288385180182775 0.11324008603281838,0
-0.1905565933482997 -0.018017255407907468 -0.01767754985809584 -0.05306971143348366,0
-0.210122610685176 0.030035161562228185 -0.008505263076953477 -0.12561422425609958,0
-0.2986951531220871 -0.19466805475135707 0.033825358297244056 0.10719500346719202,0
-0.2291767779600466 0.40716492878968474 -0.02645492406129351 -0.388231092747562,5
-0.2321561738614254 -0.2123421532990782 -0.020213933206837554 0.12359055926302037,0
-0.163078040885221 0.1763528735947469 -0.03276408440053023 -0.14501887905815591,1
-0.316665507900789 -0.002129862970594476 0.05325865592668837 -0.13121725352420083,0
-0.28452388899402603 0.36653504001372483 0.02905504341067043 -0.32951796140482087,3
-0.18955790228697766 -0.026530299607160246 -0.036246863547681786 0.23213151641520252,9
-0.2538761940802217 0.3546398454268138 -0.020491386004396518 -0.3737365346444221,4
-0.18127872608867152 -0.2031393645228065 -0.035017987016613544 0.20898107716306924,0
-0.20941218103647188 -0.031862369995322215 -0.033313497180715676 0.10952670684315335,10
-0.24775783286405362 -0.019025971217239562 -0.004853369800281169 -0.10036872988627599,0
-0.1690013081537808 -0.019175602875377534 -0.03560278006089497 0.17619694177026002,0
-0.22466073834802544 -0.19562536078462642 -0.01636490519853417 0.1680888371527431,0
-0.288246233256098 -0.21592493285543424 0.0119580306608196 0.2227413515263022,0
-0.2958204640886491 -0.16629820728779776 0.03131742641618829 0.11876884426873896,0
-0.31217515544128854 -0.02898725124410151 0.03579514114152888 0.011616220719230685,2
-0.24654458327615583 -0.21296623763301414 -0.013331253092688199 0.19758390602126308,0
-0.26806175578355906 -0.17038853015258423 0.014136301711038753 0.22140975901701504,0
-0.2065793448950444 -0.027075123990653316 -0.01640142444272361 -0.12748789584299702,0
-0.2837361141786903 0.1778960295340795 0.023286206357724857 -0.14624434997799535,0
-0.2863855687153263 0.029242065399515904 0.026344909927329747 -0.1403717628199152,0
-0.306015274690242 -0.013906785410682049 0.05188543333163522 -0.020299847448672692,0
-0.19955805689652373 -0.00335213820477126 -0.02519917183473072 -0.10035482843450927,0
-0.20103916939302616 -0.013898473031899006 -0.031052920119288552 0.08161146911672995,9
-0.28580819789163087 -0.00659248579896024 0.018545292965347196 -0.07062645337926571,0
-0.22041720670942008 -0.2002216161134351 -0.0136223988921061 0.12921942354090488,0
-0.15422350371865964 -0.021835794685296145 -0.0337596375132456 -0.018052726517675866,0
-0.20677591377627133 -0.003499799218599775 -0.015963884267577805 -0.1032492829576867,0
-0.22726039085149796 -0.004471126147054694 -0.007624172746188619 -0.159089951857336,0
-0.2141400122214254 0.16208074963804953 -0.026187757627772524 -0.030336810074054255,0
-0.14344132816285093 -0.015021512361708428 -0.03634611645824189 0.018864536476738136,0
-0.278758082706669 -0.023289396348181196 0.03134974598808819 0.024756722807616593,3
-0.3274545739485352 -0.0035162944596220935 0.06431359353553508 -0.09578083430533957,6
-0.3093894987462734 0.16015814810154694 0.02278243483691618 -0.2816207296326683,0
-0.28812633535274523 -0.011161706352595141 0.043639745194431374 0.06569142556935587,0
-0.2437439552095869 -0.21781895324476896 0.002688229503116686 0.1880250323166816,0
-0.3382913087158295 0.02234700928040359 0.04605791727856588 0.024787856838645095,0
-0.218356731706308 -0.014462624415193609 -0.020083199906878096 0.13596401902280442,0
-0.2137816480470133 -0.16576113798716463 -0.014273717380217332 0.15489655353106807,0
-0.19177523194543886 -0.011854461379757125 -0.032814439885230626 -0.03403572528165427,1
-0.2193394542326312 -0.022536258496070383 -0.021999109974598106 -0.044092129819940984,0
-0.22903365385989255 0.3567933442611999 -0.012659715287833674 -0.3449863503082373,0
-0.19019666910164612 -0.1994277780829379 -0.013086122045630033 0.15239810259466435,0
-0.20302213387795692 -0.017411331642500222 -0.04020348852015975 0.15576207553981009,1
-0.22555640671536759 -0.16360768141065463 -0.01035307652013783 0.13204920454051744,0
-0.25080390802881614 -0.017635129162032026 -0.009379574972262937 -0.09930599336557938,0
-0.2482702815347016 0.36587375217148593 0.004478012282061961 -0.32340306160643945,0
-0.30747260126299547 0.21741404656673993 0.050568743498494925 -0.26905121418554184,0
-0.36955362006964226 -0.2308129358548439 -0.0075554362300472595 0.253474113202673,8
-0.22735501605796116 -0.21502687229828318 -0.01698417856400287 0.23233411963012074,0
-0.29484665993466747 -0.019926552709137096 0.048256038194346346 -0.09708710489033517,0
-0.3319320762743114 0.018266509269309755 0.047425975481069964 0.10569550036286468,0
-0.21999869112732715 -0.21222763172100617 -0.02355947971426081 0.1748511104157402,0
-0.19492438375019097 -0.2050331899868471 -0.033997220743992605 0.31627189588134463,0
-0.19009630064878386 -0.20307691960703825 -0.01545987453629948 0.1899132656938135,0
-0.25302537193083835 -0.1962882414725241 0.001047458081597362 0.04734161126396558,2
-0.18429904892767315 0.1606576215471708 -0.034348426388574216 -0.015064867712933028,35
-0.24759326894616102 0.16247576662249086 -0.007712530728077052 -0.05581892588891019,1
-0.291865422647663 -0.39418215513699734 0.042466522562942484 0.4233856012677333,0
-0.29411490585732275 0.1641144429433902 0.037194200040789605 -0.11755445107599471,0
-0.24097776113033645 -0.19878044329682765 -0.0031282241876868333 0.18141687086764147,0
-0.1978378948713641 -0.011769003974832326 -0.02553503852498653 0.06792300839598614,0
-0.2368326864384193 -0.034665877024069536 -0.03891929678291548 0.2288890227867742,13
-0.18518511419573686 -0.012051450121370516 -0.04193345545128146 0.09228020268100262,1
-0.26733939607569235 -0.16301281122102482 0.015288008369515615 0.10107970970169539,0
-0.3106218914197768 0.17047245381060666 0.047441851143352094 -0.2268904779424744,1
-0.3383252895566747 0.16233012032834923 0.04704166255147564 -0.23393939309490708,0
-0.23715998466024849 0.032388795083544336 -0.0027219719493168245 -0.14521331611692267,0
-0.2866430115247637 0.36972866594052334 0.03898598517141261 -0.3654674294319167,1
-0.27977352103515946 -0.1720555542187008 0.029302186484479905 0.2745173023542452,0
-0.1922723113802722 -0.015443237158188655 -0.02997421112276135 0.0055543604970612614,0
-0.2959558487844352 -0.4043891029970016 0.04159694459766578 0.42910516386823777,0
-0.20892395995053284 0.17355485048124153 -0.03096791959582636 -0.2668006478072536,0
-0.2700149645870856 0.18208574253469278 0.003150944974776763 -0.22321269010925088,0
-0.20049472154399237 -0.010453874424961929 -0.025026142639905574 -0.07270299694795113,0
-0.17854951022464283 -0.20579585219997132 -0.025066031468047253 0.26275456287004134,0
-0.3403542807877116 0.16481038301759518 0.04997081239099802 -0.19261751653996217,0
-0.3249308155695605 0.5656700245625403 0.04983258181374113 -0.6875168384121497,9
-0.21227014556057638 -0.0037370584718452726 -0.019184408902691196 -0.18795789247975164,0
-0.2384608844849985 -0.023101481820314573 0.003201716969015474 -0.1067138701876823,0
-0.295434246216905 -0.012822046610110077 0.03779595634470463 0.046443573972832164,0
-0.2764337008685874 -0.029947852058350544 -0.025362372087695022 0.19839464507093668,7
-0.2403984066041976 0.16741601462087302 0.00042546555649514064 -0.051800800577942896,0
-0.18962116116658712 -0.2216149656626655 -0.03470930168187612 0.3224663435468864,0
-0.3175417364337938 -0.21499247022208898 0.027521346831930898 0.2633726496176292,0
-0.244508316547766 0.16173398075900922 -0.02615122929052379 -0.04774833417498453,0
-0.010172131503071677 -0.3518475129426113 -0.027291393870943925 0.24897830397534687,0
-0.24567505799872813 0.026781924675373353 -0.0003753887864078021 -0.10267705793091159,0
-0.24177514960906493 0.1615277552872091 -0.02430536801894395 -0.12285754652666225,2
-0.21047412380605862 -0.1984092514268851 -0.015135433420798938 0.1157935669268158,0
-0.19558167005088506 -0.021390329155340726 -0.036328826752284785 0.1353471825702628,0
-0.16915972127291662 -0.033516527818819586 -0.03872407586591953 0.2158357238972503,3
-0.17507796771510004 -0.02201662975177085 -0.04405155798254444 0.0984819999179225,0
-0.2897047472561844 0.36084953315487434 0.037601417027506925 -0.38707333093674867,5
-0.2412215151613107 0.029722998431161246 -0.013487304713349333 -0.16980521328787085,0
-0.21155566896304512 -0.028884819123670746 -0.02192633270913478 -0.04008951430495605,0
-0.26561255835439473 0.21601122670999626 0.025150667724982548 -0.2849016827053591,0
-0.2117502419434489 -0.16322796097014275 -0.013328480688189962 0.1502684800282138,0
-0.3019084146859203 -0.031468989839856965 0.0417525729474133 0.19368383865159028,1
-0.1513597491290811 -0.20902053914982138 -0.04243448320582818 0.36248151539751516,0
-0.20335649689838617 -0.21710943200815994 -0.02585955071530202 0.26505151371020585,0
-0.18883603248075187 0.18254591425075004 -0.03816977456330318 -0.188184044398914,0
-0.2256935844418826 0.20889328395336307 -0.035996470383529176 -0.08161319157338354,0
-0.32479402465686535 -0.0309533087206465 0.027083779383493094 0.1511952140596305,5
-0.304546941316165 -0.015251473781214997 0.03867060865598898 0.17833662701735398,2
-0.28422671443371245 -0.3946337499747924 0.008281969675950492 0.3729765395639695,0
-0.2847296430120895 -0.01940680162912678 0.038375889856820784 0.11379625611146932,0
-0.30413958328858265 -0.031235358217238163 0.039426002160733206 0.18209549384625084,2
-0.21905525773916953 0.026934249492456236 -0.018470892062498554 -0.09244297421692776,0
-0.2906825258582606 0.1903856262696053 0.051648485408880375 -0.3648666479807038,21
-0.26410979215336916 -0.19842420629735105 0.014569924240058133 0.10391933663013819,0
-0.19928908938625958 0.21547031143465603 -0.04412134211994041 -0.16904993766535548,1
-0.23105504477323244 -0.19394538547346132 -0.016658700836097714 0.09182366756818455,0
-0.285800727407336 -0.16612861287514066 0.023537474670931445 0.16032706967715382,0
-0.2913782535948264 -0.004362431542267009 0.05300289218379084 -0.0969073974234379,0
-0.23746447749259328 0.5621180926218006 0.011883503993144202 -0.6037444123490233,0
-0.162100776683362 -0.20603640855746924 -0.03844622919286514 0.27139772793839395,0
-0.18635872205172194 0.18057687191043145 -0.0320714993312762 -0.2543084005567553,0
-0.28741923111371703 0.16311748192133568 0.02721702264758693 -0.08361669811737366,27
-0.18950099659946218 -0.01612107862825421 -0.035105959242064486 0.050086753681676865,0
-0.20078698488291974 -0.20153741168724829 -0.02589181560745324 0.2237316364128869,0
-0.2685288411654727 0.17104947528548534 0.021737075691698433 -0.17753304880194642,0
-0.295666064763341 0.36854575489774677 0.04356745099772498 -0.3458785110593711,26
-0.306163794134656 -0.011146348264096578 0.046094618293606414 0.03532097904024539,2
-0.22779022440883367 0.3544801546110047 -0.014011098990612425 -0.3952750264219522,1
-0.31695188068180813 0.17077662047060563 0.05566650000534275 -0.24685740236750836,1
-0.2197615150979203 0.1639820614620921 -0.017984666131622706 -0.05048836107393767,0
-0.19164489785227207 0.17841377010970264 -0.03916266798780339 -0.16947740646252152,0
-0.20835463747271923 -0.017571156493884826 -0.018582078667815936 -0.098936225674568,0
-0.22745572993434274 -0.023065946042578944 -0.01594848401893674 -0.05588964697971427,0
-0.2928562429041569 -0.01883714442042253 0.039539760661731344 0.1817785137001841,1
-0.18126233879579728 -0.02539317193389784 -0.02963984661137809 0.07646874371057888,0
-0.2920594588454625 -0.014421196869902425 0.034048547519827166 0.07132176101018561,0
-0.2053984886053028 0.37085051639395594 -0.03188565674451199 -0.40074734955121655,0
-0.20156986765546558 0.21520010677311885 -0.02005159740700741 -0.34586960106956166,0
-0.28954311862725557 -0.20437443367260733 0.04052603303143279 0.20010749354208618,1
-0.3160280547832506 -0.39288271475649383 0.04181032234235979 0.4633181001622143,24
-0.2585930725774365 0.3542630971686348 0.015495719717350401 -0.3978766495306917,1
-0.23054265011032843 -0.1966252524029059 -0.010433188237862462 0.0918785575794831,0
-0.2536186654499169 -0.39629046449937855 0.015400203595184582 0.37487385674017604,0
-0.2228403730164556 -0.001836516592494536 -0.011819935473795128 -0.14125327971392482,0
-0.3093063685618055 -0.01255826038235619 0.04828078833726603 0.034600739771546374,1
-0.24811258410295198 0.0001747308564926109 -0.0003234948772297755 -0.14459190667851463,0
-0.169830051829293 0.16216133193833626 -0.03440736138797452 -0.08884305423689709,1
-0.2164245972989885 0.21352785831759502 -0.03275196599311972 -0.12636089737565098,1
-0.2797248027171104 0.16455509242615354 -0.02363577186278947 -0.08633001124527762,6
-0.24945786472763623 -0.021046637764123105 -0.014811724700192912 -0.14140406211263656,0
-0.17850577937825218 -0.2049153817858015 -0.02380094374395912 0.2214792765219502,0
-0.2509121029973854 0.16757357162832603 -0.020139727773757866 -0.0807784728322341,0
-0.22786808110235957 -0.007312391554905123 -0.014390606923283915 -0.14686063974978286,0
-0.23472360862074446 -0.19944278594135645 -0.020462150819811092 0.10643102014680345,0
-0.22073431296419838 0.1671934929058569 -0.026800267787357047 -0.1616094390975475,0
-0.1883442810594903 -0.019594405982132357 -0.03221083116494829 0.15307252605248195,0
-0.25331584867139423 0.3544085341299187 0.020718384840875247 -0.26077715260881723,0
-0.2115203315972669 0.1604408828700457 -0.028599023154209046 -0.008651573745456664,31
-0.24002405668381657 0.1595685122698641 -0.03789701048915239 -0.05111431468815486,1
-0.1861183407158249 -0.024707462104350375 -0.033405584884887554 0.047462599388506665,0
-0.21845554232135755 -0.39274760949091747 -0.014325023728786171 0.3942136946252183,0
-0.22873979703596994 -0.01629608027400145 -0.015756111808714036 -0.030270411100850714,0
-0.31997793684879844 -0.2146865722563368 0.04692166139607104 0.2611330001163292,1
-0.2998075015876924 -0.031121196647261595 0.04001497658798307 0.19141199378998874,2
-0.3068781017174292 -0.022897039071305664 0.02770755341194266 -0.02922004891427915,0
-0.29397598842903416 -0.017579261786541178 0.013368859906017862 -0.09308036292951094,0
-0.2093277663896346 -0.39220068600110947 -0.023140882166923345 0.38682744389456475,0
-0.2287885316059655 -0.023388575503150766 -6.413156050380769e-06 -0.10597679583221797,0
-0.33874716003229255 -0.03554602974902962 0.043974594768890624 0.1440880548222751,1
-0.3231489504300112 0.3585395527745445 0.044211878571292496 -0.3811206339210575,5
-0.32640359338157243 0.38372656775826863 0.05151029570907207 -0.6267154830393094,395
-0.2165355441869058 -0.003864119768719032 -0.008061051645147792 -0.11330437317289477,0
-0.24991801179983747 -0.1984144736325352 0.01289575340816661 0.09778145129406307,0
-0.15701238987522698 -0.008050534660178327 -0.02633253762625649 -0.047408365351550075,0
-0.23504271140873406 0.17842314287336297 -0.020643171740072252 -0.10158375945100345,3
-0.20155123538379102 -0.02395261054903361 -0.0376916127083258 0.1807756690486627,1
-0.23362799705987203 -0.023398964437734315 0.001610360951853628 -0.10658746483126186,0
-0.2997875392140355 0.15965111848547703 0.030629434802445604 -0.12311659117248064,0
-0.27306645063551943 0.3642869821644073 0.026119328430596882 -0.2729750443682174,0
-0.3845340398189628 -0.03682886705663391 0.029769963302460196 0.01378417281099803,11
-0.26827451440385763 0.3712350485458047 0.015171636122785024 -0.3283438008832685,0
-0.24451689644786906 0.1811747133520407 -0.01611698118256491 -0.18142250465448168,0
-0.31510319800795256 -0.21166076107469273 0.002504730875531869 0.17058910703899194,1
-0.20825455005454188 0.3664916912582742 -0.029033985992201458 -0.3483642679860857,0
-0.26878147600324753 0.16708072183479536 -0.01813832807521602 -0.14171071778863126,0
-0.2998971053057024 0.3719582014365746 0.03716672786146745 -0.37286833540507525,0
-0.29583443418990096 -0.023287525422746813 0.03967444000435786 0.16955886477311666,4
-0.21501480116285177 0.032214795877025054 -0.010323111087625686 -0.14678807286060241,0
-0.15532472008628073 0.17751293084161315 -0.027380995267276557 -0.2403352052639695,0
-0.35174652553074376 0.166264668067969 0.05260271907027951 -0.28798962188490157,0
-0.1833820921464393 -0.008656522028815339 -0.022965535956863944 -0.0683910433010359,0
-0.29165918941053137 -0.018263583636041802 0.037429825891984056 -0.10920353609146327,0
-0.31312233001318074 -0.014463460392209776 0.047708677251683484 0.07363856159083726,1
-0.26529865587018886 -0.016344893384730635 0.008200714567590289 -0.08377912598215242,0
-0.3051955933478339 0.16435893309568264 0.04400672221589551 -0.1127074634241102,4
-0.27674818000957 -0.031023309948067262 0.0003048999719908545 -0.11547584013408724,0
-0.21454080516540053 -0.21503718185713688 -0.022303382079668553 0.21157199241681363,1
-0.3247612005089165 -0.022813584517830193 0.05251277096195954 -0.03204466771083064,0
-0.2635901695278088 0.35121387586455355 0.0029619638192124598 -0.3543511656128345,3
-0.20888410361614834 -0.19715711414326867 -0.02358645947342098 0.21346671951993934,0
-0.2049832443486649 -0.012765052218892542 -0.025066782135575373 0.08606576074551842,0
-0.1635649730777427 -0.012981958380143349 -0.035427258337002214 0.02828492855913084,0
-0.2098769353271082 0.16891727198250867 -0.0373104783652104 -0.14948666639460506,0
-0.21824333823957404 -0.40169344255138584 -0.011684123850988319 0.3478588318674507,0
