states,visits
0.6578299986387217 0.7685179240387799,0
0.7950665890784319 0.8210202636786225,0
1 0.9272435346171432,0
0.5048092047128524 0.08869428675700247,0
0.4938996254014276 0,0
0.5453080506038034 0.2330165052158264,1
0.5191057892228778 0.06782207494132499,0
0.828070334257209 0.8886445555627278,0
0.08056650018380021 0,0
0.6994166989942425 0.7819598119213015,0
0.5908662970925312 0.24289260253761935,552
0.395481473820323 0,0
0.65322338104899 0.5134767919663541,0
0.5422740930800092 0.28528373111835803,1
0.782248354643913 0.8070347048165825,0
1 0.8985112149424603,0
0.7520292576578349 0.8837820645216358,0
0.04559397758302079 0,0
0.9553198512700046 0.9074746395348092,0
1 0.8848236428560635,0
0.694388395294018 0.7208391787677326,0
0.8817836237279635 0.9622176220767772,1
0.6572733338812025 0.7041492442103683,0
0.7861924903171637 0.8988351833720828,1
0.6868061926824445 0.6970325532961237,0
0.5652127952995627 0.25315770600960646,0
0.5378454119218999 0.2820228783239791,0
0.5350524341898772 0.15197540760612493,0
0.5717165001480522 0.5241936867714071,0
0.5376384043702852 0.002081221501885594,0
0.5108939748571399 0.11237522204339248,0
0.6484761013996564 0.610173040405451,0
0.4953137472109575 0.01709744598359842,1
0.5322513176287381 0.2407115412975137,0
0.5476234058114449 0.2941657239051977,0
0.5414245018639282 0.3366852851883527,0
0.8549068209366635 0.8824267720547543,0
0.6510844092218676 0.6494656706667375,0
0.7429681213763623 0.8186014359826657,0
0.6516200861264417 0.6555938728530726,0
0.5654605229353008 0.31688159489176304,0
0.5635711274229873 0.5349379955995299,0
0.7814208893282113 0.8214943808116739,0
0.6513071262576826 0.671247255458791,0
0.18399477703808365 0.004357821766851641,0
0.6534692066420683 0.6604400060501213,0
1 0.8825259480808288,0
0.5206699172509484 0.1747601326869006,0
0.6567111607556106 0.5239563391969887,0
0.5266936114091216 0.4956767652415941,0
0.5283446547769434 0.28872399332508014,0
0.8635214699606216 0.8899500025205731,0
0.5212451978401151 0.4991855298917908,0
1 0.8714633242633257,0
0.9056417219199946 0.8894425934381188,0
0.18682981185577527 0.01931207894782365,0
0.6845051191953015 0.7104861005313298,0
1 0.9160367568230419,0
0.5582557920110256 0.392568857434438,0
0.6646174444041529 0.7961729119931695,0
0.6478115712900322 0.6791467032983066,0
0.5221369186657608 0.16087505771584684,1
0.5446734737619737 0.5577862613930036,0
0.8419619352169351 0.9069660479422154,0
0.23889771332369544 0.007380315894602536,0
0.7840387449977202 0.7732399762430268,0
0.6687854761651635 0.7952928234604735,0
0.7015221724323396 0.7893574717879157,0
0.5723326572973414 0.4546893392792386,0
0.7616021655959424 0.8567502665068059,0
0.26527960756377383 0.012299420498580793,0
0.5419253211998661 0.5057154423388962,1
0.7982689246030663 0.888466328358562,0
0.19633569613604396 0,0
0.7467508950592453 0.8388496459385131,0
0.7558818107192633 0.7939070497661282,0
0.13269277160101822 0.0063392761046666985,0
0.5151119010495983 0.23786639634312673,1
0.25138933066543595 0.01937534067879089,0
0.5227070312175155 0.49498010507062085,0
0.5862161815484204 0.5154668519197767,0
0.5231918690824218 0.43495820416944936,0
0.7444647140613877 0.7946319124969963,0
0.5039305867055551 0.33132204601286286,0
0.24902746752770694 0.010122755561049964,0
0.5452631517665761 0.29594482162406865,0
0.6897747972725167 0.6177521551878352,0
0.5077603879431561 0.22765922430627525,0
0.5644190195821915 0.4323962779335955,0
0.498374004302321 0.2080262910985667,0
0.23746850846372705 0.031588600115677455,0
0.05471051499348985 0,0
0.7656920099807386 0.8983610253428376,0
0.048228915155635634 0.019929608109985786,542
0.2900138787774847 0.03336226432884542,0
0.5803977387159693 0.48593656576033445,0
0.6553524173435362 0.6168110441774856,0
0.5454415651135591 0.3951319744549969,1
0.6448126305724751 0.6327791274458103,0
0.8517333797053777 0.8946956403521481,1
0.984313914943801 0.8909664310297399,0
0.38028994505497177 0.02449291020460312,0
0.5276887845176685 0.3820194810682334,0
0.5347054190333769 0.548485568864902,4
0.9298162788305242 0.8888791267378423,0
0.35207210557059593 0,0
0.16977030266961451 0,0
0.7565154728611139 0.9036555068256735,1
0.8188463755363263 0.9055899899619869,0
0.746206005755814 0.8696490478886191,0
0.49232993457392155 0.46247936996018885,0
0.5343913086519742 0.3127146580081476,0
0.5063338899809873 0,1
0.5078779408424148 0.025298733323522903,0
0.6582844252402685 0.6644614812959787,0
0.5146884807257411 0.012699914316112948,0
0.49827095893695256 0.14954837617297978,0
0.650660248324034 0.8116373324018844,3
0.6623994406642462 0.6013883935733598,0
0.6365632143796518 0.52176349030498,1
0.6563724475904648 0.7867111047001896,0
0.49368658135360244 0.020867396914636106,0
1 0.9316812517761291,0
0.9386969799300349 0.9030828197012039,0
0.5292613070446681 0.266011977058045,0
0.520183921525317 0.18338448826046974,0
0.9683320413890579 0.9265365275548417,0
0.6534835361456685 0.7453856153257842,0
0.8111827023109413 0.9191864285198353,2
0.6009659252772607 0.42744274885011935,0
0.6498417659860874 0.6804381929789034,0
0.8196074533790086 0.9214011588923804,1
0.10511383297263131 0,0
0.5595657502107589 0.49644504950054935,0
0.5128268770399366 0.06149413917533307,0
0.569531886740489 0.5240301887141916,0
0.14298444176425631 0.009396767881110147,0
0.6014226837760052 0.5455674858267368,0
0.6772390407768132 0.5911010347362186,0
1 0.8816485942838451,0
0.6524017205527445 0.5526252606423466,0
1 0.920263018505821,0
0.5328480641131105 0.11122874846996039,0
0.6179505228546215 0.7750346164089539,0
0.6110116399719699 0.5127990605173283,0
0.5804088453988986 0.5162161147722114,0
0.5396227418867394 0.2508447579550927,0
1 0.8882096669520089,0
0.5264699568373125 0.23963493851066053,0
0.10765088068487733 0,0
0.6684395807233289 0.5647691725781935,0
1 0.8865911465735112,0
0.5523782337360803 0.09540482204870444,0
0.2680214342435451 0.004973828537247244,0
0.26644459162364875 0.006381183189322215,0
0.5085677545243411 0.2058744935815679,0
0.11337027783498041 0,0
0.7528821080107073 0.8048234377235994,0
0.42404198217577405 0.023073915798139194,1
0.43251179602542444 0,0
0.7057985954894453 0.6648190209110081,0
0.7673636917969144 0.8546248728218933,2
0.7006615922497934 0.758320394629879,0
0.6323756338406632 0.6257254601766578,0
0.622157828145022 0.7973596902666287,5
0.2607425236007397 0,0
0.9363658773941723 0.9361473284696123,0
0.5352489389383185 0.07847212969583599,0
0.6461181766966474 0.6925836738123716,0
0.5467851959714786 0.4178969274440631,0
0.2646177497681771 0,0
0.5128226900309358 0.0875634306131744,0
0.5153259747462603 0.5001197273191027,0
0.5506803214989875 0.490434309361623,0
0.5173965918327815 0.06563490582960421,0
0.566914507176306 0.5164991826311849,0
0.6800892074991253 0.7521267845111883,0
0.5472638310857684 0.05824919658855277,0
0.8508854409652779 0.8919144017976849,0
0.8064025738365043 0.8893359997124215,0
0.8468281876506687 0.9004132648535826,0
0.9103870060649031 0.9340894215790078,0
0.9750600106590115 0.8837127272551447,0
0.7955901845202737 0.787134297247055,1
0.9701486058879145 0.9255724490693131,0
0.550615949306137 0.21247294664407843,0
0.5477583390456564 0.5120628486942614,0
0.34564453242369575 0,0
0.62410961352276 0.6762875045202321,0
0.22106133983224044 0.047010186041502,0
0.8546205069931969 0.8753949229367597,0
0.8216058698862395 0.959856634568881,0
0.7508417971951182 0.8613541703446008,1
0.6563822904782017 0.6234278834965506,0
0.5433842498010057 0.19543110521873602,0
0.534386423179037 0.1577766172637682,0
0.24944128189245163 0.0058797068475019264,0
0.6996604154050152 0.8000030504693229,0
0.5653908369945271 0.3172435526760076,0
0.7028932534941786 0.8038077908578617,0
0.08873810030779229 0.030068796046398668,0
0.06310399123218337 0.013766932677844792,0
0.04354613109617507 0,0
0.6576291772012174 0.5453915017948024,0
0.29281594627047824 0.008021208714234406,0
0.5491685460647026 0.37337509231595895,1
0.8230586070395527 0.871339276001415,0
0.7705295148897406 0.8162131438014453,0
0.5550247737984004 0.07186372642712051,0
0.15115027372646642 0.014095291696277839,0
0.31036667063947904 0.01880489509663636,0
0.16908616545434174 0.004075071749445616,0
0.9989730138228842 0.9261591050498771,0
0.5559882912693306 0.40903686870653183,0
0.8758212120056087 0.9035268009469561,0
0.5407335207137866 0.45949077942209177,0
0.3105097388192377 0.007593052629269574,0
0.7609458109767632 0.818332157387817,0
0.5207878112987133 0.35532898348148123,0
0.2586571914759189 0.013956353533946633,0
0.7175782447284604 0.7533265742116398,0
0.4377969697725937 0.007628046613114822,0
0.7721028228970855 0.8171847121037852,0
0.43765919001819714 0.07470918210230303,0
0.6552735767538 0.5125636221623264,0
0.5041472878859315 0.4249629418973652,0
0.36683045691341465 0.016683299323592173,0
1 0.8893978942564572,0
0.4952562918119568 0.005944442256640348,0
0.5105918072830881 0.11497989465036654,0
0.6733933691157497 0.6111793503351253,0
0.9401664345620517 0.8795337058975703,0
0.6782736176170774 0.7416598604801201,0
0.6427997183446235 0.7684490451454057,0
0.68331275316768 0.7006163259803436,0
0.5383500959424087 0.2862263538886786,572
0.5220945205600471 0.122301346729224,0
0.7728664385823861 0.7671319280497484,0
0.5057363918286295 0.11029555694986384,0
0.33699269605026755 0,0
0.10123650065057341 0.013425780052662964,0
0.7485137542103653 0.905097807123002,0
0.6214005798964874 0.5521810770477268,0
0.5284775475862956 0.34209093107102156,0
0.10476050707646656 0.007971091948203968,0
0.12926441872751704 0,0
0.7761716871748268 0.9194313349734322,4
0.28866516076027426 0.013350579049263518,0
0.05141815152847518 0,0
0.18077923736254264 0.004696801812452875,0
0.24935255774145235 0,3
1 0.9093442634129247,0
0.5697634438143421 0.02643917056910105,1
0.6449927911205139 0.5503391618117283,0
0.7988132528696692 0.8934632204270507,4
0.5098176851405963 0.30413710011305306,0
0.6671600898127698 0.7179214196508726,0
0.7984676087994279 0.8111315294903091,0
1 0.8783767592996552,0
1 0.8872549498712816,0
0.6575871420097604 0.755499146864506,0
0.6729164989061094 0.5150889652053133,0
0.5351232615334458 0.06878661493740723,0
0.8626719403077007 0.886428973339281,0
0.553160137094508 0.38025148327670133,0
0.7370742487465457 0.7706247277570295,0
0.9310154349080098 0.8788246714485869,1
0.5665356719500209 0.09064614656141315,0
0.5550520731503427 0.5061862661053483,0
0.537779216285345 0.13327998163660854,0
0.35550480559397507 0.018079994738914543,0
0.41646789997316364 0.013385880586283405,0
0.5135260335205514 0.388340364958406,1
0.8031889461345401 0.8918266366272254,0
0.5234159924254335 0.5369983552532777,0
0.49547566252144093 0.027698211100794796,0
0.7380306767453761 0.7869807910985104,0
0.5074859384872925 0.5013914638848578,0
0.5527758682297423 0.517771096408457,0
0.5249939931201085 0.3757578292812669,0
0.30413895913481126 0.002685260476274075,0
0.7636036370640052 0.803817925169227,0
0.5664326287167479 0.531095724915441,0
0.4519807780666508 0.004109792320472167,0
0.5761134457363329 0.5147087457812213,0
0.555017986449539 0.25743971435196056,0
0.47756395774388827 0.4899558561480709,0
0.6707342890772618 0.6573029295996788,0
0.560928002704639 0.07071260155877565,0
0.16972775884216215 0.028685570935206954,0
0.5325873332610179 0.39533730846236215,0
0.6673048727944467 0.6954890952818941,0
0.5787428849488606 0.4471743061670514,0
0.5330615643320769 0.47920539494521563,0
0.6648462138247212 0.6992873358161131,0
0.6394945526215048 0.5516324271993155,0
0.7707897956992521 0.8399414189372714,0
1 0.8795229625454538,0
0.6555836817815296 0.6127916673432525,0
0.08039978341427725 0.01051310487993833,0
1 0.8887945931726793,0
0.5380635798547854 0.0765069627996394,0
0.6902442251340385 0.7737625145627226,0
0.7582099717521803 0.8455133288852683,0
0.534458881057493 0.26049975614389104,0
0.5200326420955181 0.19404163986382167,0
0.7896041954241205 0.8390291144938229,2
0.6363339369097811 0.741324132494293,0
0.13139977496285926 0.020727311954827094,0
0.16863373845782523 0.019670108754147538,0
0.7745160908691993 0.8734048987746201,0
0.6721396567608371 0.6025814497033548,0
0.5802629127277694 0.43658525981434,0
0.8278661412851819 0.9071152844343905,0
0.9936621856692665 0.8950788176874106,0
1 0.8956023298982572,0
0.39855427596356996 0.014453598012929076,0
0.5167947476788214 0.4073439519616724,0
0.6476323391161257 0.6454874157631485,0
0.36873625199461113 0.0220067684173776,1
0.5096076133198676 0.264835165896701,0
0.8993258790202352 0.9363814651536347,0
0.544714775330445 0.22937625716385798,0
0.5224387054063071 0.09444926690484529,0
0.7411892838155075 0.847153118320475,0
0.7567918881938573 0.8666744253621792,0
0.5373620597981044 0.009229033507991848,0
0.5095419108019795 0.32775699268494346,0
0.9683845734491646 0.9217980635312616,0
0.5629116379317489 0.3745715585220801,0
0.8761722691687072 0.8978022521408228,0
0.20782695245475377 0.003117994364233498,0
0.10362943513379337 0.011058727938105695,1
0.41306897258689945 0.009346091056579537,0
0.522493086446384 0.06888717447223996,0
0.8596497741178749 0.9254633861184035,1
0.7938535909500258 0.867558413042899,0
0.5647346311500535 0.5136300747675805,0
0.5202392881416124 0,0
0.9826013254466894 0.9319574142650005,0
0.5454191265540691 0.029418888668976604,0
0.04953044391976505 0.004360222048687812,0
1 0.8877777623644214,0
0.5185862631533444 0.03391457209434866,0
0.6551364080542572 0.77400120208028,0
1 0.8712602598819054,0
0.6266031021575806 0.5961220834491106,0
0.5151973767826687 0.37658217784327447,0
0.5490650133549443 0.451356564017529,567
0.5624119929582156 0.548358124807387,0
1 0.8889660814917442,0
0.5354649430298124 0.43493851728667615,0
0.1033193408638492 0.0016389011665138397,0
1 0.8883075640252025,0
0.5837515486548333 0.5420921144269853,0
0.6289980279954005 0.5789264264259537,0
0.7714706686016203 0.8474459891284823,0
0.5496457028311774 0.3632184791296411,0
0.6557583558461081 0.667598216059181,0
0.555310567046662 0.32653116905603374,0
1 0.9122010123821647,0
0.5459336493903041 0.03076073590782426,0
0.6397422892702959 0.5821648002298924,0
0.5488221149115388 0.2965181711145694,0
0.25210328043786057 0,0
0.38124813710251626 0.02306475742000088,0
0.6505784672590531 0.5299261573965297,555
0.8735280694952371 0.891220753088114,0
0.661251589183305 0.8034195258560863,0
0.552520146081989 0.25704028793559275,1
0.7526976585051258 0.8387031962189823,0
0.9671947938331424 0.9002574207325801,0
0.6500734236056908 0.6773808680435066,0
0.5303176331791193 0.1313631353509883,1
0.6530653846757801 0.7650368623026439,0
0.8060904332555365 0.841063814433908,0
0.9132087021372456 0.9444172469203794,0
1 0.9253839148917874,0
0.18449135091266636 0.03474937490022781,0
1 0.8945829658161694,0
0.6489427741013944 0.5154079208987037,0
0.6723618101432784 0.5272536389398678,0
0.9738517737123444 0.8866638830985211,0
1 0.886595084716713,0
0.047565768149173016 0.0012631873662961558,549
0.29732564782621684 0.02821868068769914,0
0.4087741508570165 0.009376584953107418,0
0.8745541201685315 0.9165036882914479,0
0.7677430104767341 0.7482361901249794,0
0.2048859121223527 0,0
0.4809462905610144 0.08656832277714044,0
0.6944018580123226 0.7105517974524702,0
0.3798312076219005 0,0
0.3034285881545641 0.008422558791055875,0
0.21397053156116663 0,0
0.5752151513304196 0.553291584874204,0
0.9896524961014818 0.9243936194029174,0
0.6240268548791045 0.4841463943345197,0
0.628063639401308 0.6586032016161781,0
0.11951335187859527 0.01430055777641755,0
1 0.9077203322371908,0
0.3166754101356373 0.02138200157946122,0
0.9019707898163186 0.897110493861392,0
0.5504484348566026 0.013592647861013754,3
0.6312303349248402 0.6666140945298706,0
0.5673904936496132 0.3810453922657434,0
0.5501598473013666 0.4446043645472213,0
0.6930092851665867 0.7902016799554784,0
0.5460159048504043 0.4491088741871632,0
0.7500213547584265 0.8390857023073107,0
0.4985574521230536 0.04039483187180441,0
0.6416416229651639 0.5880022495880349,0
0.6347685121697907 0.6064483901396026,0
0.5550395706680271 0.07625006577114812,2
0.057656014883713906 0.005953398820042283,0
0.75392995934269 0.8011752305896882,0
0.06280381700830931 0.015338972410719649,0
0.7388864156898232 0.771081156869318,0
0.9407803427496012 0.8920167069812607,0
0.9590255755275903 0.9058126034801381,0
0.9924051946569172 0.8991391948522177,0
1 0.9119200796426566,0
0.4159681434710664 0.07158742686483174,0
0.5376360291216864 0.3522648694009986,0
0.779667297626121 0.7749761263735876,0
0.24960402381843086 0,0
0.7678571192027619 0.8178744202546935,0
0.6559725403610907 0.5315665776356996,1
0.6975823364766423 0.6707992830151498,0
0.6342426564569884 0.7448141325087759,0
0.36568902863950337 0,0
0.5521481144804135 0.23517918438329982,0
0.6274272178700806 0.7568363789753075,0
0.679031897969728 0.61059524468584,0
0.6307106634164066 0.5415690098885187,0
0.6909807357086193 0.7002126691402919,0
0.6945755255684724 0.7730013465688025,0
0.6563667397006049 0.6073701006015461,0
0.6479168927525967 0.7148477468925157,0
0.5537746350097751 0.1048968972507291,0
0.8052192030826234 0.9031022320658059,0
0.7651909413736863 0.7795736086157179,0
0.532961601490647 0.10267165911642886,0
0.3390602942455503 0.027375112954038106,0
0.12545170580289206 0.006640339284679067,0
0.538224677936794 0.11512499587078254,0
0.7599540092042457 0.7748690322910112,1
0.4941797117540438 0.1550827800459108,2
0.5168412931038915 0.1479279430343896,0
0.5594373938905391 0.1998921818824218,0
0.5626546104905293 0.3883774655074513,0
0.48529005136401304 0.04030392716843902,0
0.5800944796491337 0.3357212455608667,0
0.22755311216587049 0.002663278584545946,0
0.2723367547923094 0.04396288283581691,0
0.8449421522437044 0.8966471697268648,0
0.9893291604527932 0.9148039192270178,0
0.7103102711182794 0.7916794928525949,0
0.5379381919040533 0.2787454967133318,0
0.7686863129433988 0.7478712376174595,0
0.7692142442391326 0.8653359635613823,0
0.7912438606659826 0.9176048707809583,15
0.13109122025368997 0.005134906418259075,0
0.6554913235470834 0.6610723756127529,0
0.5213589628489202 0.26037717067549937,0
0.4106640932856867 0.03009590493161697,1
0.29567409691656765 0.016811071591918192,0
0.6457084128718046 0.5661581235243007,0
0.49718772870614025 0.004719233051118337,0
0.7238439294334115 0.7923628138362211,0
0.0565280339086602 0.0004987429382799196,0
0.6730918457572371 0.7492672235238597,0
0.5122460927189254 0.060728120566643666,0
0.9528869138160082 0.8924922493014522,0
0.6500322412976592 0.7981575669325497,0
0.5271657977280172 0.09589164301801764,0
0.5713675928004266 0.5092911298033849,0
0.6144620353342962 0.5197923094471336,0
0.17795209936460518 0,0
0.22275404399669557 0,0
0.6718108390760215 0.647357924015297,0
0.8271958370475826 0.8729985876299597,0
0.7256406809770957 0.7810419754916851,0
0.15703013115797107 0,0
0.8472379293410323 0.8816178304769847,0
0.7754265744655406 0.9202434112875761,0
0.6424536060458971 0.7618605815852943,0
0.9068004501553596 0.9322134327327581,0
0.19679212088924694 0,0
0.5576155872611398 0.2546633656825882,0
0.7567865591483867 0.8951907387899428,0
0.7841684078360394 0.784350040730863,0
0.6179889335944917 0.5635303050340598,0
1 0.8799494483248362,0
0.7221216648319302 0.8034798693415827,0
0.5695859781077772 0.5262039255243628,0
0.4052099840500085 0,0
0.6913936228460196 0.7723364857419899,0
0.6396679621466007 0.6381958166364523,0
1 0.8740213198178565,0
0.05124432076081795 0,0
0.5203582604230447 0.33488277088938323,0
0.5363556470609985 0.13647607296969738,0
0.25804660984179234 0,0
0.9049071846519569 0.896900065623421,0
0.45759611394708816 0.11191509194694955,0
0.09120468676165053 0,0
0.6586702001522877 0.5080949091316224,0
0.7938702078257563 0.8074943150764522,0
0.6237340291552909 0.7939552418479997,0
0.9572777663253689 0.8925644263515724,0
0.5073600850729303 0.028349316491207234,0
0.27157883179542214 0.0020777036613550664,0
0.16216648032724768 0.014043548746395539,0
0.912670477668635 0.8644454934657024,0
0.7545218407706903 0.8693207186136351,0
0.8399525083351985 0.8900003161167708,0
0.2683532362506116 0.002892195423492259,0
0.8173817989440101 0.8991258904403395,0
0.48220165296849277 0.3215901901208803,0
0.4934410151743796 0.021173981322674396,0
0.9621599461670981 0.9337670633638079,0
1 0.8744880680781578,0
0.5358581542107106 0.49169359920774475,0
0.8967966530678677 0.883688501512962,0
0.6575762543147803 0.5242625281722711,0
0.5030300564583067 0.21799257954804852,0
0.6310690275524727 0.5279152452263617,0
0.6649895887346181 0.6616283433739286,0
0.1395894385264318 0.016007840557723228,0
0.6477187846638258 0.7194065692188708,0
0.5452283520331582 0.35925602555170777,0
0.5338291743391994 0.34706095607475107,0
0.5130653937150113 0.01888039527173034,0
0.5380051129522209 0.36399285496896355,0
0.5073571859027461 0.501857652856261,0
0.5151245317052879 0.2166611580544444,0
0.76335222848925 0.7681001572102342,0
0.30757178786292505 0.004624906697826913,0
0.5172154447850652 0.06374339657863508,0
0.22151663559888146 0.009342180071732004,0
0.43866141619116483 0.002389215125393907,0
0.8854313155928126 0.8847432084947578,0
0.5825549761224202 0.5322779947285914,0
0.632211505053387 0.6231729634000966,0
0.42581124634125145 0.017344103603776886,0
0.7553525179236374 0.8401975837714052,0
1 0.897807151359406,0
0.6509094543076523 0.5758344328337154,0
0.048323857908233354 0,0
0.5756448310640657 0.31578169955029545,0
0.6627658835602688 0.5979441520476774,0
0.6529539146608606 0.7425231726272599,0
0.5603258811755176 0.5053236097478706,0
0.5246136499761106 0.4947718591257859,0
0.887131892325626 0.8679735578024826,0
0.7886552478334197 0.8926560935161394,0
0.6271101432631222 0.5058087775017976,0
0.8289332395809577 0.9348225012955107,0
0.7664587605913721 0.7469477239704981,0
0.6540041763700004 0.7049358941581156,0
0.3891364583707442 0.012171744391962138,0
0.5494360731587783 0.29506426190423907,0
0.7784761934406544 0.8886116578194055,0
0.5520765478399589 0.5467467700279377,0
0.9943011087117375 0.912605530383029,0
0.8605711507812154 0.8892222975084224,0
0.5413608172458643 0.42860876374065404,0
0.5529788119777057 0.35970211010144704,0
0.5806074373957848 0.45636755187214506,0
0.5867693127327448 0.38608391677640774,0
0.21587641107839245 0,0
0.8323426536936186 0.8899777651403743,0
0.7848557484411385 0.8547907409729106,4
0.5088408541212114 0.1159093281200067,0
0.6473929869394585 0.6083450462107827,0
0.6324773379520917 0.6647802521929344,0
0.053105046239193765 0,0
0.04406655297182017 0,0
0.4733859837516716 0.022969475760526978,1
0.4345889182351153 0.003676781589306998,0
0.31953312150761237 0.020912517835589818,0
0.10624629591666156 0.014374918493977913,0
0.5169689788436863 0.5018289275972757,0
0.5509472967489233 0.4914676845678279,0
0.28235758769713604 0.027460534194450797,0
1 0.870061934688683,0
0.5261613554137028 0.36510312752952523,0
0.6234397793569006 0.5384511967349832,0
0.6237212134034674 0.5242342720715817,0
0.8046090941341993 0.9043228537706873,1
0.5489286011436085 0.22371861765106976,0
0.526002115014761 0.038242332556529236,0
1 0.8759568980237304,0
0.5896964243299045 0.5433876503514488,0
0.40492298298438184 0.028259341112389567,0
0.7777080986418529 0.7377561713453004,0
0.6880223519512739 0.7506027340148649,0
0.829966517185264 0.9368350807295949,1
0.6089841119298843 0.5222094756776638,0
0.6601539247849411 0.5755200807030382,1
0.15930554800464813 0.004478710101616557,0
0.45189704314133583 0.03798390182768365,0
0.5605228901270581 0.212720144595444,0
0.4540181622506526 0.02912249686066838,541
0.05813606284878453 0.01130637811735169,0
1 0.9053062875305042,0
0.7924864260485451 0.8536277514257506,0
0.7881022786200564 0.8379109696283853,569
0.5262857786460218 0.05234904782179109,0
0.6750060421829073 0.6840401420650243,1
0.5447540720847018 0.2253779784727104,0
0.2107135577479985 0.019947295101841837,0
0.26500228259858505 0,1
0.299030979551164 0.02149289999510346,0
0.5726575856019973 0.374574169453254,0
0.5594852697384766 0.36837929331858155,0
1 0.9016555706986737,0
0.5662258023104564 0.29343899141829444,0
0.8694217667053672 0.9056899148454847,0
0.5055793436567882 0.33557470598244665,0
0.6844961875644148 0.7062492672966421,0
0.8182928299567886 0.9137162001286311,0
0.954772317705589 0.891752435216803,1
0.5621968777919041 0.5161151063501174,0
0.4014440132479329 0,0
0.9002321752820454 0.8823972144266934,0
0.9086349868229505 0.8990841090212527,1
0.21138572258058116 0,0
0.5449900570019072 0.16553707841795984,0
0.5381954815914102 0.23340476734020793,0
0.6752976792789432 0.7098539809678807,0
0.6673305433412348 0.7517224382152036,0
0.7013998768648066 0.6026091928165627,0
0.7930994111657748 0.8863959285047907,0
0.5299078192285482 0.2870642437406135,0
0.9790343141180585 0.9275222593440651,0
0.6677925574398723 0.6547749037544184,0
0.7530927783305817 0.8999783877060452,0
0.3483795296327109 0.018265584692968875,0
0.6778829083162267 0.6788197194518606,0
0.4569951211885476 0.014216816431903857,0
0.5704931222437708 0.41770146744399295,0
0.0414700065164646 0,2
0.06763492660268566 0,1
0.451804946995174 0.01210360600248811,0
0.6745568893562806 0.5453548974659448,0
0.5125618239809288 0.19275140361368384,0
0.5361765493695381 0.02979919226307383,0
0.5488232065975025 0.04711837087419303,0
0.5142002944099383 0.50254526620193,0
0.5446182179277776 0.4317318864059284,0
0.7593147962639359 0.9052862885537696,0
0.2281759725149834 0,0
0.6617344903610972 0.7425340728686469,0
0.587245975107401 0.49787836035630567,0
0.5489090480572022 0.3976193257456153,0
0.9797325058620444 0.9107877059260235,0
0.7822230278357803 0.9053011854329963,0
1 0.9150155292396296,0
0.4672598113406159 0.007992593215566121,0
0.23957854883563195 0,0
0.9915875893494805 0.9245851176970841,0
0.5269395034537947 0.061832292735127414,0
0.8018990121995926 0.8113496494143706,529
0.3903928117655681 0,0
0.7580413878658889 0.7495600511134016,0
0.3113813268139799 0.0202220804532687,0
0.2793122748400996 0.0027032017277316515,1
0.8533835751072697 0.9128074139924703,28
1 0.8724623060743766,0
0.570779705140665 0.52965593061674,0
0.5141841076952021 0.12632236850105896,1
0.087974625179888 0,0
0.08189941521259447 0.004342818878560616,0
0.23344519789182763 0.02633731966523979,0
0.4870372406054706 0,0
0.6217699370248266 0.5470558146822355,0
0.5014734264214592 0.3209103015450096,0
0.899654003584084 0.9184412013813094,1
0.6529094002819084 0.6291728374082477,0
0.6840894268366132 0.6298049526338556,0
0.6318095603423889 0.7760810753861761,0
0.5255571658025381 0.1665350295483974,0
0.7544075687079055 0.8835588918716581,0
0.5257902074209801 0.09685999767882132,0
0.6102415294186955 0.5346047202729325,1
0.6687788078501955 0.5723802167509264,0
0.26344106420184205 0.005024399010354748,0
0.536730490341977 0.5194003328135305,0
0.9140658628201966 0.9312779443800209,0
0.5176878869601828 0.2128560872584983,0
0.8662915444520513 0.9240695459344962,0
0.6604081009941146 0.6599578162358701,0
0.8015229631067362 0.7962137435927147,2
0.5346197433417424 0.5228703915888397,0
0.2945038936740793 0.010571259103650001,0
0.13391649828135715 0.004923443476906273,0
0.6646408964293524 0.5379321042546753,0
0.6529976738233685 0.5511057538559412,1
0.53997086669167 0.06993278995647231,0
0.5800339345199464 0.3754530346779723,1
0.5680657777077975 0.07519826384317917,0
0.7705009945194359 0.887093150719886,0
0.0492866689652293 0,0
0.5064253542266777 0.20833598962515226,0
0.5524847725363583 0.4279319590929427,0
0.5403401236580132 0.03355093065423839,0
0.8762553203664595 0.8865617272353629,0
0.5420570613655112 0.017476854052050055,0
0.14836056537293058 0,0
0.5353195779398904 0.45611440636856804,0
0.7807453305211478 0.8479960952669491,0
0.7285925639089876 0.7722731982412081,0
0.26460980755495556 0.021380860016118733,0
0.5634471911843325 0.3137430875849599,0
0.7582591849173196 0.85903454276097,0
0.6181843216088623 0.5305988181828604,0
0.0515466511077596 0,0
0.08904399329897844 0.0005127737127108567,2
1 0.8874939120256492,0
0.5183147955252122 0.18966346883696095,0
0.7650284608744023 0.8543863316034983,2
0.6017391618461981 0.2547373994781932,0
1 0.9118127495321677,0
0.46403953212604876 0.02504372257881342,0
0.8220721125873387 0.9085828092687623,0
0.7004358910972595 0.7790668265048417,0
0.617957623590903 0.5056837615350125,0
1 0.8885063366939628,0
0.5162647902378816 0.4637968382144197,0
0.042110110664826846 0.0016884483305890541,0
0.6618325266304602 0.7835529974805077,0
0.19028935727066465 0.013944699273795227,0
0.7144840288761322 0.7583957546743296,0
0.8160360486677836 0.8980776813701361,0
0.5276641514569772 0.2846815532593663,0
